id,Colonia,Delitos,latitude,longitude
1252,SAN LORENZO XICOTENCATL,44,19.3823752011918,-99.0271102999185
1253,SAN LUCAS,139,19.36018044,-99.09490756
1254,SAN LUCAS ORIENTE,11,19.2443726980891,-99.1071619000159
1255,SAN LUCAS XOCHIMANCA,107,19.23976444,-99.11960882
1256,SAN MARCOS,155,19.4897666096125,-99.1787673500748
1257,SAN MARCOS (SANTA ANA TLACOTENCO),17,19.1745712106203,-98.9957598060484
1258,SAN MARCOS NORTE,78,19.2687070659472,-99.1150607425582
1259,SAN MARTÍN XOCHINAHUAC,120,19.4999928124344,-99.1945987308007
1260,SAN MATEO,89,19.3492600002909,-99.1465536559699
1261,SAN MATEO (VILLA MILPA ALTA),24,19.189079,-99.0295934
1262,SAN MATEO TLALTENANGO,120,19.3410106323567,-99.2770563704413
1263,SAN MATEO XALPA,160,19.2291796412457,-99.118063929577
1264,SAN MIGUEL,357,19.39241150438,-99.1193780931606
1265,SAN MIGUEL (DEL PUEBLO DE SAN ANDRÉS MIXQUIC),11,19.2233721806321,-98.9655587143936
1266,SAN MIGUEL (SAN PABLO OZTOTEPEC),43,19.189878815941,-99.0814423593921
1267,SAN MIGUEL (SANTA ANA TLACOTENCO),10,19.175673453956,-99.0010141883778
1268,SAN MIGUEL 1 SECCION,1,19.4724057558942,-99.0884622495116
1269,SAN MIGUEL AJUSCO,124,19.2268221000643,-99.1973828001891
1270,SAN MIGUEL AMANTLA,75,19.4787374308107,-99.2043522553586
1271,SAN MIGUEL CHAPULTEPEC,309,19.4092595969787,-99.1883315360057
1272,SAN MIGUEL TEHUISCO,15,19.20801577,-99.16158026
1273,SAN MIGUEL TEOTONGO,291,19.3466583765596,-98.985691567292
1274,SAN MIGUEL TOPILEJO,214,19.1995287724457,-99.1427799971655
1275,SAN MIGUEL XICALCO,42,19.2347818035852,-99.1620248000885
1276,SAN MIGUEL ZAPOTITLA,71,19.306069372035,-99.0285682098833
1277,SAN NICOLÁS 2,27,19.2683084,-99.2362829
1278,SAN NICOLÁS TETELCO,31,19.2183251305261,-98.9763011182629
1279,SAN NICOLÁS TOLENTINO,11,19.3143469542031,-99.0886385986591
1280,SAN NICOLÁS TOTOLAPAN,154,19.2972305019463,-99.2414317003832
1281,SAN PABLO - BARRIO,66,19.3566748603896,-99.0866332226772
1282,SAN PABLO CHIMALPA,37,19.3505584535949,-99.3177667234575
1283,SAN PABLO XALPA,21,19.504284503288,-99.1831668294929
1284,SAN PEDRO,120,19.3608122370251,-99.0875988714935
1285,SAN PEDRO APÓSTOL,11,19.2957293482745,-99.1742747805786
1286,SAN PEDRO DE LOS PINOS,457,19.3880449,-99.185752
1287,SAN PEDRO EL CHICO,93,19.4788842838139,-99.0974335396221
1288,SAN PEDRO MÁRTIR,199,19.2690540066155,-99.1705082098533
1289,SAN PEDRO MÁRTIR FOVISSSTE,2,19.2744078136218,-99.1602553658958
1290,SAN PEDRO XALPA,81,19.484193498614,-99.2091219003666
1291,SAN PEDRO ZACATENCO,110,19.5032735519114,-99.1150960932767
1292,SAN RAFAEL,423,19.4368246,-99.1682508
1293,SAN RAFAEL TICOMÁN,16,19.513448760039,-99.1241354992009
1294,SAN SALVADOR CUAUHTENCO SECCION I,16,19.1928112969497,-99.0837398001377
1295,SAN SALVADOR CUAUHTENCO SECCION II,3,19.1890196,-99.0868305
1296,SAN SALVADOR CUAUHTENCO SECCION III,21,19.189008804525,-99.089824495446
1297,SAN SALVADOR CUAUHTENCO SECCION IV,16,19.1958799900644,-99.0905574042984
1298,SAN SALVADOR XOCHIMANCA,19,19.4595099854562,-99.1783346940095
1299,SAN SEBASTIÁN,36,19.4793925,-99.17787556
1300,SAN SEBASTIÁN TECOLOXTITLA,54,19.3632347020206,-99.0170638004637
1301,SAN SIMÓN CULHUACÁN,11,19.3336861,-99.1031123
1302,SAN SIMÓN TICUMAC,163,19.3759552532896,-99.1423524459982
1303,SAN SIMÓN TOLNAHUAC,177,19.45934176,-99.14551304
1304,SANTA  CECILIA TEPETLAPA,3,19.1997517660796,-99.1069831454771
1305,SANTA ANA,7,19.2691264777972,-99.0054114488736
1306,SANTA ANA CENTRO,14,19.297335800611,-99.0413269002091
1307,SANTA ANA NORTE,28,19.3026830985272,-99.0372036002386
1308,SANTA ANA PONIENTE,135,19.3071557244946,-99.0477755401567
1309,SANTA ANA SUR,31,19.2909496993295,-99.0382895053948
1310,SANTA ANITA,175,19.4046162004529,-99.1212536194824
1311,SANTA APOLONIA,27,19.4745550426168,-99.1952415032796
1312,SANTA BÁRBARA,257,19.49872643,-99.17731562
1313,SANTA CATARINA,49,19.49256585,-99.1763692
1314,SANTA CECILIA,81,19.2791880023438,-99.0081710996842
1315,SANTA CECILIA TEPETLAPA,63,19.2195052864405,-99.1054530118135
1316,SANTA CRUZ,16,19.3874927459129,-99.1220849335639
1317,SANTA CRUZ (DEL PUEBLO DE SAN ANDRÉS MIXQUIC),8,19.2248276600691,-98.9481255735746
1318,SANTA CRUZ (VILLA MILPA ALTA),40,19.1968964039969,-99.0172043161352
1319,SANTA CRUZ ACALPIXCA - PUEBLO,179,19.2457715971972,-99.0780827962493
1320,SANTA CRUZ ACAYUCAN,82,19.4734474999461,-99.1906243996924
1321,SANTA CRUZ ATOYAC,576,19.3732584368923,-99.1606323030295
1322,SANTA CRUZ AVIACIÓN,44,19.4208722032489,-99.0973985997201
1323,SANTA CRUZ CHAVARRIETA,6,19.2292029331014,-99.1202136900705
1324,SANTA CRUZ DE LAS SALINAS,62,19.4873751,-99.1525742
1325,SANTA CRUZ MEYEHUALCO,410,19.3427982628468,-99.0445764430661
1326,SANTA CRUZ XOCHITEPEC,79,19.2608193969433,-99.1357735996484
1327,SANTA FE,33,19.3851551,-99.22703147
1328,SANTA FE IMSS,33,19.3905325394987,-99.2080011689855
1329,SANTA FE INFONAVIT,8,19.3867740137576,-99.2226827609634
1330,SANTA INES,23,19.4929193900833,-99.1932616514212
1331,SANTA INÉS,6,19.2350428992833,-99.1159425997963
1332,SANTA ISABEL INDUSTRIAL,86,19.3508418,-99.1050524
1333,SANTA ISABEL TOLA,167,19.5012769239281,-99.1105872691668
1334,SANTA LUCIA,85,19.3558042984782,-99.2554266912535
1335,SANTA LUCÍA CHANTEPEC,19,19.3564399964923,-99.2498046001354
1336,SANTA LUCÍA REACOMODO,10,19.3562375553165,-99.2586022458563
1337,SANTA MARIA AZTAHUACAN,122,19.3482114263785,-99.01878303953
1338,SANTA MARIA DE LOS OLIVOS - BARRIO,15,19.2447009674953,-99.0085474443073
1339,SANTA MARIA DEL MONTE,4,19.352078552476,-99.0897763100852
1340,SANTA MARIA INSURGENTES,54,19.4615287959314,-99.1492004999225
1341,SANTA MARIA LA RIBERA,747,19.4506642712401,-99.1607886338911
1342,SANTA MARIA MALINALCO,49,19.475438358879,-99.1826087200673
1343,SANTA MARÍA NATIVITAS,42,19.2473577218708,-99.0869987416719
1344,SANTA MARIA NONOALCO,197,19.3850926425236,-99.1841048866673
1345,SANTA MARÍA NONOALCO,49,19.3808281014367,-99.1938212001735
1346,SANTA MARÍA TEPEPAN,140,19.2701241913983,-99.1336402120603
1347,SANTA MARÍA TOMATLÁN,39,19.3249610767438,-99.103780212051
1348,SANTA MARTHA (VILLA MILPA ALTA),62,19.1942040996176,-99.0267076001259
1349,SANTA MARTHA ACATITLA,364,19.3606435308149,-99.0077285776588
1350,SANTA MARTHA ACATITLA NORTE,193,19.3824536997332,-99.0207912672496
1351,SANTA MARTHA ACATITLA SUR,251,19.3626103499605,-99.0238875809933
1352,SANTA ROSA,92,19.522776960002,-99.1682056203423
1353,SANTA ROSA XOCHIAC,68,19.3288316,-99.28051591
1354,SANTA TERESA,45,19.31017150341,-99.225899600328
1355,SANTA URSULA COAPA,59,19.3023632269921,-99.1437772696697
1356,SANTA ÚRSULA XITLA,155,19.2811881976958,-99.175413100156
1357,SANTIAGO,18,19.2970370902876,-99.0323552324558
1358,SANTIAGO ACAHUALTEPEC,105,19.352991,-99.0032236
1359,SANTIAGO AHUIZOTLA,90,19.480849302814,-99.2131177503969
1360,SANTIAGO ATEPETLAC,53,19.5230774769454,-99.1613169748546
1361,SANTIAGO ATZACOALCO,88,19.4963361042727,-99.0976451004426
1362,SANTIAGO NORTE,48,19.3929274,-99.1257985
1363,SANTIAGO SUR,127,19.2911714981414,-99.0292839002616
1364,SANTIAGO TEPALCATLALPAN,169,19.246086334389,-99.1269778201363
1365,SANTIAGO TULYEHUALCO - PUEBLO,79,19.2545030030137,-99.0127406004475
1366,SANTIAGUITO,11,19.25543380056,-99.0246352001462
1367,SANTÍSIMA TRINIDAD,11,19.2720314990332,-99.1871393004434
1368,SANTO DOMINGO,38,19.4887086,-99.1905974
1369,SANTO TOMAS,116,19.4525962848352,-99.1699932254514
1370,SANTO TOMAS AJUSCO,118,19.2176853845847,-99.206160671788
1371,SAUZALES CEBADALES,7,19.2977552977666,-99.1098096995616
1372,SEARS ROEBUCK,1,19.4011919864895,-99.1961462947543
1373,SECTOR 17,9,19.2771531173105,-99.2409877495171
1374,SECTOR NAVAL,11,19.4703605574865,-99.176058050361
1375,SECTOR POPULAR,131,19.36789153,-99.12225673
1376,SELENE,37,19.2850257996638,-98.9997357003841
1377,SELENE 1A. SECCION,67,19.2912139540663,-99.0087048087075
1378,SELENE 2A. SECCION,40,19.2868496023753,-98.9998704004041
1379,SEVILLA,44,19.4113114020356,-99.1219353997734
1380,SIDERAL,7,19.3727182614319,-99.0642665051522
1381,SIERRA DEL VALLE,7,19.3446115745834,-99.0256532314484
1382,SIETE MARAVILLAS,14,19.5127758021159,-99.1414873786371
1383,SIMÓN BOLÍVAR,64,19.4498377036818,-99.0976765002955
1384,SINATEL,29,19.3592106040682,-99.13366030011
1385,SINDICATO MEXICANO DE ELECTRICISTAS,29,19.4712843025203,-99.1790469002608
1386,SIRACUSA 240,1,19.3126381956637,-99.0925342004284
1387,SOLIDARIDAD,51,19.3731587315952,-99.0033864865573
1388,SOLIDARIDAD NACIONAL,31,19.5396555995271,-99.1542179996287
1389,TABACALERA,400,19.4356282752791,-99.1550582997554
1390,TABLAS DE SAN AGUSTÍN,64,19.4642081692566,-99.1140154199913
1391,TACUBA,434,19.4593793024224,-99.1884280996611
1392,TACUBAYA,391,19.40328701,-99.18539027
1393,TAXQUEÑA,6,19.3387538378587,-99.1270752604944
1394,TECACALANCO,4,19.2372104963308,-99.0726934999211
1395,TECAXTITLA (SAN ANTONIO TECOMITL),17,19.2248571304086,-98.9975406343021
1396,TECOLALCO,2,19.3787325222762,-99.2369129615481
1397,TECORRAL,5,19.2610170972255,-99.1666748000586
1398,TEHUIXTITLA,1,19.2391841987242,-99.0695150997555
1399,TEJOMULCO EL ALTO,1,19.2412445392398,-99.0817586257998
1400,TELONCOCHABACANO,3,19.2382878894583,-99.097700040729
1401,TEMASTITITLA,2,19.2716020029671,-99.1821501996711
1402,TENANTITLA (SAN ANTONIO TECOMITL),51,19.2206512100111,-98.9939954420758
1403,TENORIOS,90,19.32980688,-99.02165799
1404,TENORIOS 1,3,19.2968152007512,-99.1176479003809
1405,TENORIOS 2,4,19.2968253984262,-99.1173052996174
1406,TENORIOS FOVISSSTE,3,19.2947608717355,-99.1179373377645
1407,TEPALCATES,260,19.3896987748148,-99.0590620081283
1408,TEPANTITLAMILCO,2,19.2192590040175,-98.9713940999837
1409,TEPEPAN,41,19.2664580736523,-99.1314526172694
1410,TEPETONGO,10,19.3697878577901,-99.2932106941868
1411,TEPEXIMILPA SERVIMET,9,19.2724098,-99.1922975
1412,TEPEYAC INSURGENTES,246,19.4836762956472,-99.1205885003244
1413,TEPOPOTLA,3,19.3617209993317,-99.2512987003658
1414,TEQUIMILA,1,19.2140700877083,-99.1993315346696
1415,TETELPAN,71,19.3429981987517,-99.2280862002682
1416,TETLALPAN,4,19.355051902428,-99.2589839002715
1417,TEXCALTENCO,3,19.27525528,-99.18733118
1418,TEZONTITLA,1,19.2963452075875,-99.0031171847939
1419,TEZOZOMOC,96,19.4898294000833,-99.197519999563
1420,TIERRA BLANCA,22,19.2404782810591,-99.0010394910939
1421,TIERRA COLORADA,21,19.271488,-99.2480728
1422,TIERRA NUEVA,89,19.50157034,-99.20422613
1423,TIERRA UNIDA,12,19.3027155,-99.2704512
1424,TIZAMPAMPANO DEL PUEBLO TETELPAN,7,19.3422504123973,-99.2191937167263
1425,TIZAPAN,81,19.339995512712,-99.1997011556603
1426,TLACAELEL 1,7,19.5549729910677,-99.1425406901913
1427,TLACAELEL 2,3,19.56072295,-99.1426953
1428,TLACAMACA,18,19.4754233036727,-99.1348059998817
1429,TLACOPAC,21,19.3564565866931,-99.1969020748561
1430,TLACOQUEMECATL,148,19.3798069970477,-99.1749808804158
1431,TLACOYAQUE,28,19.319525958635,-99.2687928933547
1432,TLACUITLAPA,18,19.3531766830921,-99.240716980313
1433,TLALCOLIGIA,59,19.27827971,-99.17143811
1434,TLALMILLE,16,19.26086801,-99.18580028
1435,TLALPAN CENTRO I,265,19.2949473,-99.1781816
1436,TLALPAN CENTRO II,144,19.2837422628399,-99.1653897585844
1437,TLALPEXCO,46,19.542183154464,-99.1276565619934
1438,TLAPECHICO,51,19.3775198008431,-99.2447004997644
1439,TLATILCO,59,19.4624281363843,-99.1602521892642
1440,TLAXPANA,140,19.4401488240045,-99.1675921014047
1441,TLAZINTLA,41,19.3978158,-99.11188927
1442,TOLTECA,131,19.39074366,-99.19204809
1443,TOLTENCO,4,19.2774540897365,-99.1145985837617
1444,TORIELLO GUERRA,231,19.2953266391983,-99.1699449798881
1445,TORRE BLANCA,109,19.4592975025401,-99.1939432001448
1446,TORRES DE PADIERNA,18,19.280011159695,-99.2291796841867
1447,TORRES DE POTRERO,103,19.3319317034361,-99.2466874003872
1448,TORRES DEL MAUREL,1,19.3063809978826,-99.1812404001281
1449,TORRES LINDAVISTA,33,19.5104509988957,-99.1403542004729
1450,TRABAJADORES DE HIERRO,19,19.4788938008053,-99.1510744998299
1451,TRABAJADORES DE PEMEX,8,19.5007263443699,-99.2061616777312
1452,TRANSITO,286,19.4161156553966,-99.1278513372245
1453,TRES ESTRELLAS,37,19.47380697,-99.10847308
1454,TRES MOSQUETEROS,5,19.4401067337986,-99.1058755292531
1455,TRIANGULO DE LAS AGUJAS,9,19.3065545612911,-99.0873072197679
1456,TRIUNFO DE LA REPÚBLICA,11,19.4910532995471,-99.1112718003839
1457,TRONCOSO,1,19.4071317985323,-99.1130210003961
1458,TULA (SAN PEDRO ATOCPAN),13,19.2063841476779,-99.0493990859527
1459,TULYEHUALCO,144,19.3162224985711,-99.0737274997819
1460,U.H. TLALTEPA,2,19.2289574728883,-98.9940188308935
1461,U.S.I.T.A.T.Y.R.,1,19.36392821,-99.24669402
1462,UN HOGAR PARA CADA TRABAJADOR,12,19.471042128037,-99.1771206499253
1463,UN HOGAR PARA NOSOTROS,57,19.4485517744303,-99.1710190074868
1464,UNIDAD CUITLAHUAC,59,19.47214059912,-99.1700915999809
1465,UNIDAD EJÉRCITO CONSTITUCIONALISTA,282,19.3820472001844,-99.0506643998061
1466,UNIDAD HAB. LOMAS DE SOTELO,18,19.4483520300071,-99.2160535264874
1467,UNIDAD HAB. U.S.O.V.I.,4,19.3349048,-99.1563475
1468,UNIDAD KENNEDY,21,19.4248318620897,-99.1134304467181
1469,UNIDAD MODELO,72,19.36498623,-99.12534093
1470,UNIDAD MONSERRAT,1,19.3344026071684,-99.1511703567221
1471,UNIDAD MORELOS,20,19.4073383999654,-99.1068198002254
1472,UNIDAD NARVARTE IMSS,9,19.3924891,-99.1485469
1473,UNIDAD OBRERO HAB. CTM CULHUACAN ZONA 13,44,19.3081728002682,-99.1008312000205
1474,UNIDAD OBRERO HAB. CULHUACAN,19,19.3210357735045,-99.1123527398734
1475,UNIDAD PROFESIONAL ADOLFO LOPEZ MATEOS,38,19.5028347991337,-99.1312404000583
1476,UNIDAD VICENTE GUERRERO,310,19.3609856436108,-99.0495390412976
1477,UNIVERSAL,1,19.3659095988554,-99.2449586997021
1478,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,313,19.3349919861436,-99.1814803899508
1479,VALENTIN GOMEZ FARIAS,19,19.3595998249305,-99.2319996891361
1480,VALENTÍN GÓMEZ FARIAS,64,19.418491752645,-99.0968230756483
1481,VALLE DE LUCES,14,19.3425403174492,-99.1034731085778
1482,VALLE DE LUCES 1A SECCION,6,19.3410011822802,-99.0983389000472
1483,VALLE DE LUCES 2A SECCION,20,19.3404797211917,-99.1031094202554
1484,VALLE DE LUCES 3A SECCION,2,19.3375189984293,-99.0961643995387
1485,VALLE DE MADERO,44,19.5485531087462,-99.1424189352669
1486,VALLE DE SAN LORENZO,95,19.3018970884566,-99.0812706077631
1487,VALLE DE SANTA MARÍA,2,19.2366861614216,-99.0991866169907
1488,VALLE DE TEPEPAN,8,19.2704924649275,-99.1437083271465
1489,VALLE DEL SUR,55,19.346166203496,-99.1171775997395
1490,VALLE DEL TEPEYAC,19,19.4890694994169,-99.1409056003879
1491,VALLE ESCONDIDO,24,19.279975379594,-99.1421071182582
1492,VALLE GÓMEZ,158,19.4576043048042,-99.1170215005002
1493,VALLEJO,257,19.4672741482919,-99.1271184657221
1494,VALLEJO PONIENTE,45,19.4674530036042,-99.1409412002329
1495,VASCO DE QUIROGA,104,19.4908834179195,-99.0931668738883
1496,VASO DE REGULACION,8,19.2916793039928,-99.1095058031795
1497,VENTURA PÉREZ DE ALVA,16,19.4522276029389,-99.1950067998425
1498,VENUSTIANO CARRANZA,28,19.4380525109215,-99.1137239851724
1499,VERANO,6,19.2654916316958,-99.2015360000459
1500,VERGEL COAPA,20,19.30376447,-99.124685
1501,VERGEL DE COYOACÁN,33,19.3042412070274,-99.1354257377844
1502,VERGEL DEL SUR,17,19.3011125132147,-99.1378674479275
1503,VERONICA ANZURES,148,19.4382365777715,-99.1779275881758
1504,VERONICA CASTRO,2,19.5737411039718,-99.1289244999589
1505,VERTIZ NARVARTE,123,19.3800023652475,-99.1552002060214
1506,VIADUCTO PIEDAD,167,19.40129907,-99.12743836
1507,VICTORIA DE LAS DEMOCRACIAS,93,19.4652489406798,-99.162651683305
1508,VILLA CENTRO AMERICANA,72,19.2813544029416,-99.0536494997753
1509,VILLA COYOACÁN,74,19.347754124827,-99.16450449415
1510,VILLA CUEMANCO,13,19.2946622802335,-99.1124690209476
1511,VILLA CUEMANCO INFONAVIT,4,19.299598567176,-99.106132591001
1512,VILLA DE ARAGÓN,43,19.4711992021496,-99.0616829995868
1513,VILLA DE CORTES,42,19.3886524585786,-99.1357247096581
1514,VILLA DE SAN FRANCISCO,2,19.338362502264,-99.1635753004711
1515,VILLA DEL PUENTE,4,19.2956619039731,-99.1059734998263
1516,VILLA DEL SUR,1,19.2999368175757,-99.1206148566911
1517,VILLA ESMERALDA,1,19.487928503792,-99.0861677997578
1518,VILLA GUSTAVO A. MADERO,136,19.48268828,-99.11426257
1519,VILLA HERMOSA,6,19.5019564988389,-99.0931731995708
1520,VILLA LÁZARO CÁRDENAS,68,19.2996397,-99.1432545
1521,VILLA MILPA ALTA CENTRO,15,19.1913254985905,-99.0234368001517
1522,VILLA OLÍMPICA,32,19.3017067791785,-99.1859504519405
1523,VILLA PANAMERICANA,74,19.3083931101709,-99.1683493793068
1524,VILLA PROGRESISTA,6,19.355458179527,-99.2422300545428
1525,VILLA QUIETUD,14,19.2999932975224,-99.105937699866
1526,VILLA ROYALE,3,19.2951318005494,-99.1224838997339
1527,VILLA TLALPAN,12,19.2776619979852,-99.1648157001088
1528,VILLA VERDÚN,27,19.34327908,-99.25737001
1529,VILLAS COPILCO,9,19.3391050959124,-99.181425900092
1530,VISTA ALEGRE,178,19.4092038746278,-99.1356197725444
1531,VISTA HERMOSA,22,19.548466032728,-99.1221226118156
1532,VISTA HERMOSA I,2,19.5495643233269,-99.1232277878723
1533,VISTAS DEL MAUREL,4,19.3058132395345,-99.1740203649111
1534,VISTAS DEL PEDREGAL,12,19.2741240088895,-99.2346708597447
1535,VIVEROS COATECTLÁN,4,19.2447084104933,-99.1536604444212
1536,VIVEROS DE COYOACÁN,17,19.3511753978624,-99.1728788002176
1537,XALPA,265,19.3423931987054,-99.0162712000772
1538,XALTIPAC (SAN ANTONIO TECOMITL),25,19.2199050502659,-98.9930013777991
1539,XOCHIMILCO,2,19.2469733,-99.1034702
1540,XOCHIPILLI,11,19.2487725149129,-99.0865205534498
1541,XOCO,210,19.3661625973497,-99.1675507673162
1542,XOPA,3,19.360932396983,-99.124593100198
1543,XOTEPINGO,32,19.3234754694756,-99.1382325575758
1544,ZACAHUITZCO,97,19.3744392972704,-99.1343207996524
1545,ZACATENCO,21,19.29573502,-99.02139457
1546,ZACATEPEC(SAN MATEO XALPA),14,19.2407056743586,-99.1251146715728
1547,ZACATÓN,15,19.2679968038462,-99.2402388001267
1548,ZAPATA,1,19.34149,-99.1546606
1549,ZAPOTITLA,9,19.3065104481317,-99.0415248070366
1550,ZAPOTLA,51,19.3960541031422,-99.1228310001097
1551,ZEDEC AMPLIACION PLAN DE AYALA,3,19.2391546362495,-99.147325404458
1552,ZEDEC SANTA FE,301,19.3769572009735,-99.2530814002155
1553,ZENÓN DELGADO,29,19.3889376,-99.2146674
1554,ZENTLAPATL,75,19.3467612102737,-99.3109658185672
1555,ZONA CENTRO,468,19.428313692484,-99.1251319644478
1556,ZONA ESCOLAR,126,19.5367998983234,-99.1497534003705
1557,ZONA ESCOLAR ORIENTE,61,19.5363966625231,-99.1422346517394
1558,ZONA URBANA EJIDAL LOS REYES CULHUACAN,30,19.342520002039,-99.1011053001911
1559,ZONA URBANA EJIDAL SANTA MARIA AZTAHUACAN,207,19.3567637992576,-99.0322346666933
1560,ZONA URBANA EJIDAL SANTA MARIA TOMATLAN,18,19.3283981042589,-99.0986093888476
